schema_version,N,n_vertices,m,seed,connected,W,W_semantics,W_model,W_model_hex,W_exact_numerator,W_exact_denominator,W_upper,W_upper_hex,W_upper_numerator,W_upper_denominator,Lambda_I,K_gap_exact_numerator,K_gap_exact_denominator,K_gap_from_W_upper_exact_numerator,K_gap_from_W_upper_exact_denominator,K_gap_cert,K_gap_cert_hex,K_gap_cert_numerator,K_gap_cert_denominator,K_gap_cert_derivation,D_norm_bound,D_norm_exact_numerator,D_norm_exact_denominator,D_norm_bound_derivation,D_lambda_min_est,D_lambda_max_est,D_spectral_diameter_est,D_norm_est,K_gap_cert_over_diameter_est,diagnostic_matvecs,E0P_model,E1P_model,delta_target,eta,h_floor,unresolved_probe_strategy,unresolved_probe_initial,unresolved_probe_max,dmin_est,s_star,anchor_ritz_gap_min_est,anchor_ritz_gap_s_min_est,frac_weyl,frac_floor,frac_floor_poly,weyl0_frac_pos,psd_frac_pos,solves_hybrid,conditional_oracle_calls,weylA_oracle_calls,solves_uniform,uniform_solves,target_conditionally_resolved_frac,positive_conditionally_resolved_frac,unresolved_frac,num_windows,total_window_width,conditional_interval_coverage,global_conditional_gap_lb_raw,global_conditional_gap_lb,resolved_interval_conditional_gap_lb_min,global_conditionally_resolved,conditional_envelope_sampled_min_raw,conditional_envelope_sampled_min_nonnegative,uniform_sampled_target_frac,uniform_sampled_positive_frac,uniform_sampled_unresolved_frac,uniform_target_frac,uniform_positive_frac,uniform_uncert_frac,matvecs,dense_consistency_checked,validated,sampled_reference_gap_min_est,sampled_reference_s_min_est,sampled_conditional_lb_at_reference_min,sampled_tightness_ratio_at_reference_min,sampled_tightness_ratio_mean,sampled_tightness_ratio_min,sampled_tightness_ratio_max,sampled_additive_slack_mean,sampled_additive_slack_max,global_lb_to_sampled_reference_min_ratio,heuristic_integral_sampled_est,N_heuristic,wall,t_weylA,wall_validation,conditional_log_path,graph_schema_version,graph_model,graph_p,graph_generation_seed,graph_generation_attempts,rng_bit_generator,edge_payload_sha256,graph_record_sha256,graph_record_path,repository_head,source_main_sha256,source_driver_sha256,graph_archive_path,graph_archive_sha256,graph_archive_records
4,10,11,30,10,True,31.683504919652414,compatibility alias of W_upper,31.683504919652414,0x1.faefa2dac8feep+4,285379641899875771,9007199254740992,31.683504919652414,0x1.faefa2dac8feep+4,4459056904685559,140737488355328,10,375451634447285691,9007199254740992,5866431788238839,140737488355328,41.683504919652414,0x1.4d77d16d647f7p+5,5866431788238839,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,31.683504919652414,285379641899875771,9007199254740992,"max(W_upper, Lambda_I)",0.7810725554662822,26.680521321803266,25.899448766336985,26.680521321803266,1.6094359882219147,92,7.307234210194633,9.096325953911265,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.45978092936684867,0.38095290981019286,0.45978092936684867,0.38095290981019286,0.0945273631840796,0.36318407960199006,0.11442786069651742,0.0945273631840796,0.36318407960199006,51,51,51,168,168,0.006409838389302536,1.0,0.0,0,0.0,1.0,0.045978092936682424,0.045978092936682424,0.045978092936682424,True,0.2787850414558861,0.2787850414558861,1.0,1.0,0.0,1.0,1.0,0.0,24579,False,False,,,,,,,,,,,,,6.786919593811035,6.786919593811035,0.0,,2,Erdos-Renyi,0.5,10,1,PCG64,1f9e9d030c64f36c99df23e92ae712abc91ff8f4a3a47dd4b10d0361e3f5968f,3e389115aba8d06a07b60da1b88046e996c4162f30207b837af278999aa7419b,results/graph_N10_seed10.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,32,11,True,29.796437679166523,compatibility alias of W_upper,29.796437679166523,0x1.dcbe356f95286p+4,4193475800901955,140737488355328,29.796437679166523,0x1.dcbe356f95286p+4,4193475800901955,140737488355328,10,5600850684455235,140737488355328,5600850684455235,140737488355328,39.79643767916652,0x1.3e5f1ab7ca943p+5,5600850684455235,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,29.796437679166523,4193475800901955,140737488355328,"max(W_upper, Lambda_I)",1.206422755229885,24.855344817465863,23.64892206223598,24.855344817465863,1.6828013376015927,122,8.23999137892684,8.633209974927762,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.21070551091931922,0.5310296943824594,0.21070551091931922,0.5310296943824594,0.06467661691542288,0.1890547263681592,0.11940298507462686,0.06467661691542288,0.1890547263681592,110,110,110,161,161,0.0,1.0,0.0,0,0.0,1.0,0.021070551091929846,0.021070551091929846,0.021070551091929846,True,0.04880517704649223,0.04880517704649223,0.6766169154228856,1.0,0.0,0.6766169154228856,1.0,0.0,30531,False,False,,,,,,,,,,,,,8.289664506912231,8.289664506912231,0.0,,2,Erdos-Renyi,0.5,11,1,PCG64,ef45e3a038058c32ef3d6e63c73b1cc23fc080b7cf1b26556b213f984a01f173,a926eb1f8eff42b5d6507910ebe63fc352d643ef30fc795e28864f2ac5636e2a,results/graph_N10_seed11.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,24,12,True,24.96762063402685,compatibility alias of W_upper,24.967620634026847,0x1.8f7b5fc621481p+4,112444166983731217,4503599627370496,24.96762063402685,0x1.8f7b5fc621482p+4,3513880218241601,140737488355328,10,157480163257436177,4503599627370496,4921255101794881,140737488355328,34.96762063402685,0x1.17bdafe310a41p+5,4921255101794881,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,24.96762063402685,112444166983731217,4503599627370496,"max(W_upper, Lambda_I)",-0.8738038618172753,20.160208464852182,21.03401232666946,20.160208464852182,1.662432259283726,132,6.550666289307692,6.633746150670089,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.08235411467894949,0.9821232598773411,0.08235411467894949,0.9821232598773411,0.06467661691542288,0.15422885572139303,0.13930348258706468,0.06467661691542288,0.15422885572139303,212,212,212,141,141,0.0,1.0,0.0,0,0.0,1.0,0.008235411467840098,0.008235411467840098,0.008235411467840098,True,0.05032026246438236,0.05032026246438236,0.4527363184079602,0.9154228855721394,0.0845771144278607,0.4527363184079602,0.9154228855721394,0.0845771144278607,48789,False,False,,,,,,,,,,,,,14.128234624862671,14.128234624862671,0.0,,2,Erdos-Renyi,0.5,12,1,PCG64,7c3b3ffa65bc87c2f985a55d97f67a80838df1be628262c89445d3b7b11b4ffc,706bf7985bc294f60991f8245cbe809a9f38d8c596fa5cfae2bd6624e6108b07,results/graph_N10_seed12.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,23,13,True,22.40630069731798,compatibility alias of W_upper,22.40630069731798,0x1.66803528f529ep+4,201818014942385075,9007199254740992,22.40630069731798,0x1.66803528f529ep+4,3153406483474767,140737488355328,10,291890007489794995,9007199254740992,4560781367028047,140737488355328,32.40630069731798,0x1.03401a947a94fp+5,4560781367028047,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,22.40630069731798,201818014942385075,9007199254740992,"max(W_upper, Lambda_I)",-1.9140645922115718,17.6757697638702,19.58983435608177,17.6757697638702,1.654240669332524,112,5.16339504277662,5.748868646947783,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.17140380335011596,0.5680684632577392,0.17140380335011596,0.5680684632577392,0.0845771144278607,0.2537313432835821,0.15422885572139303,0.0845771144278607,0.2537313432835821,85,85,85,131,131,0.005074065810379835,1.0,0.0,0,0.0,1.0,0.017140380335009697,0.017140380335009697,0.017140380335009697,True,0.09647167977476896,0.09647167977476896,0.746268656716418,1.0,0.0,0.746268656716418,1.0,0.0,26488,False,False,,,,,,,,,,,,,8.873203754425049,8.873203754425049,0.0,,2,Erdos-Renyi,0.5,13,1,PCG64,0c51dd7c0521c544b7c48720b46b35497beea51c27e21828c49873aeaaab2891,b228188350a0fbd2580a74d21212cde571fcacf003fdec82e41ea76a4b60515f,results/graph_N10_seed13.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,22,14,True,22.063593575622463,compatibility alias of W_upper,22.06359357562246,0x1.61047ab2788bfp+4,198731183611254759,9007199254740992,22.063593575622463,0x1.61047ab2788c0p+4,97036710747683,4398046511104,10,288803176158664679,9007199254740992,141017175858723,4398046511104,32.06359357562246,0x1.00823d593c460p+5,141017175858723,4398046511104,least binary64 >= exact_binary64(W_upper) + Lambda_I,22.063593575622463,198731183611254759,9007199254740992,"max(W_upper, Lambda_I)",-2.1457619649500335,17.286662743634835,19.43242470858487,17.286662743634835,1.6500047758557577,122,4.8765871216815855,5.487996328606458,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.12010246794588575,0.5635818943523175,0.12010246794588575,0.5635818943523175,0.0845771144278607,0.25870646766169153,0.15422885572139303,0.0845771144278607,0.25870646766169153,94,94,94,130,130,0.002572044129529827,1.0,0.0,0,0.0,1.0,0.01201024679458658,0.01201024679458658,0.01201024679458658,True,0.07041429064419592,0.07041429064419592,0.736318407960199,1.0,0.0,0.736318407960199,1.0,0.0,24656,False,False,,,,,,,,,,,,,6.381317377090454,6.381317377090454,0.0,,2,Erdos-Renyi,0.5,14,1,PCG64,d4a59cb2d263d41f207838cf51bd84e1b5ff2cd1051f1e18ad9faf75adce0db1,6b5d745c71651c812c3309bbe77680e1b385311ad0aa8eb705c15f42c2dda977,results/graph_N10_seed14.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,32,15,True,32.43150701990303,compatibility alias of W_upper,32.43150701990303,0x1.0373b9f3d3d2dp+5,146058522929898897,4503599627370496,32.43150701990303,0x1.0373b9f3d3d2dp+5,4564328841559341,140737488355328,10,191094519203603857,4503599627370496,5971703725112621,140737488355328,42.43150701990303,0x1.5373b9f3d3d2dp+5,5971703725112621,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,32.43150701990303,146058522929898897,4503599627370496,"max(W_upper, Lambda_I)",2.2919677886452585,27.440074434808935,25.148106646163676,27.440074434808935,1.6872644774781056,102,9.066345239498355,10.073348575660882,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.3414682176506041,0.45792668675976905,0.3414682176506041,0.45792668675976905,0.07462686567164178,0.263681592039801,0.10945273631840796,0.07462686567164178,0.263681592039801,69,69,69,171,171,0.008530317651805452,1.0,0.0,0,0.0,1.0,0.034146821765055124,0.034146821765055124,0.034146821765055124,True,0.20204206563305188,0.20204206563305188,0.9900497512437811,1.0,0.0,0.9900497512437811,1.0,0.0,26914,False,False,,,,,,,,,,,,,7.311746597290039,7.311746597290039,0.0,,2,Erdos-Renyi,0.5,15,1,PCG64,1e7f8ae3ac6b1224e3292359d83a6625d5b2e1ab9e92732b6c57b0415469edfe,70006f4be08b9fb33c72b79d30928d8eb8c6c83504e7ff958ac7071a8ba28a26,results/graph_N10_seed15.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,25,16,True,24.697299199600003,compatibility alias of W_upper,24.697299199600003,0x1.8b2823349cf1ap+4,222453494944752439,9007199254740992,24.697299199600003,0x1.8b2823349cf1ap+4,3475835858511757,140737488355328,10,312525487492162359,9007199254740992,4883210742065037,140737488355328,34.6972991996,0x1.1594119a4e78dp+5,4883210742065037,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,24.697299199600003,222453494944752439,9007199254740992,"max(W_upper, Lambda_I)",-1.5942775987088083,20.004930860678332,21.59920845938714,20.004930860678332,1.6064153121555877,112,5.60850299023029,5.608987417390062,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.0004844994412929182,0.9999913936289248,0.0004844994412929182,0.9999913936289248,0.06467661691542288,0.14427860696517414,0.13930348258706468,0.06467661691542288,0.14427860696517414,325,325,325,140,140,0.0,1.0,0.0,0,0.0,1.0,4.848798843746821e-05,4.848798843746821e-05,4.848798843746821e-05,True,0.0001858816090678074,0.0001858816090678074,0.5970149253731343,0.9402985074626866,0.05970149253731343,0.5970149253731343,0.9402985074626866,0.05970149253731343,40719,False,False,,,,,,,,,,,,,10.867862701416016,10.867862701416016,0.0,,2,Erdos-Renyi,0.5,16,1,PCG64,3f0d740fe0d5f5d86d5e3f7e6f5d86e1c29682468eb538890c581b3ee12ce1c4,a1fea176ee9d5b383eec8c23270ef235dc622e34ed20f14267cbee7cffb23b76,results/graph_N10_seed16.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,30,17,True,30.320607092038184,compatibility alias of W_upper,30.320607092038184,0x1.e52134e6f2b6fp+4,8534492175084399,281474976710656,30.320607092038184,0x1.e52134e6f2b6fp+4,8534492175084399,281474976710656,10,11349241942190959,281474976710656,11349241942190959,281474976710656,40.32060709203819,0x1.42909a73795b8p+5,709327621386935,17592186044416,least binary64 >= exact_binary64(W_upper) + Lambda_I,30.320607092038184,8534492175084399,281474976710656,"max(W_upper, Lambda_I)",0.4522013588769654,25.49476715589345,25.042565797016483,25.49476715589345,1.6100829051966352,112,7.104464678417111,7.9475146509578405,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.46297210735746397,0.38030383340478074,0.46297210735746397,0.38030383340478074,0.07462686567164178,0.2537313432835821,0.11940298507462686,0.07462686567164178,0.2537313432835821,62,62,62,163,163,0.0029262332155072235,1.0,0.0,0,0.0,1.0,0.04629721073574539,0.04629721073574539,0.04629721073574539,True,0.2604994426066932,0.2604994426066932,1.0,1.0,0.0,1.0,1.0,0.0,20150,False,False,,,,,,,,,,,,,6.248687028884888,6.248687028884888,0.0,,2,Erdos-Renyi,0.5,17,1,PCG64,c795c8019ab7087dde25fbe0d2673530018541b4008e7b80eb6bd2f7932e3e1e,72b641bc687ac3285a70f6b36487410498dfc59305fa72fbb08599248c936f4b,results/graph_N10_seed17.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,22,18,True,21.54487097523083,compatibility alias of W_upper,21.544870975230825,0x1.58b7caa0b27f1p+4,194058945791589927,9007199254740992,21.54487097523083,0x1.58b7caa0b27f2p+4,3032171027993593,140737488355328,10,284130938338999847,9007199254740992,4439545911546873,140737488355328,31.54487097523083,0x1.f8b7caa0b27f2p+4,4439545911546873,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,21.54487097523083,194058945791589927,9007199254740992,"max(W_upper, Lambda_I)",-3.052066450728198,16.79734966806268,19.849416118790877,16.79734966806268,1.5892090118141156,102,3.626796324370721,5.02960329488773,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.35594002545856407,0.42203775630891366,0.35594002545856407,0.42203775630891366,0.10945273631840796,0.36318407960199006,0.15920398009950248,0.10945273631840796,0.36318407960199006,43,43,43,128,128,0.013499497060157961,1.0,0.0,0,0.0,1.0,0.03559400254585532,0.03559400254585532,0.03559400254585532,True,0.2298916221033346,0.2298916221033346,1.0,1.0,0.0,1.0,1.0,0.0,17758,False,False,,,,,,,,,,,,,4.44645357131958,4.44645357131958,0.0,,2,Erdos-Renyi,0.5,18,1,PCG64,ae2d4bee6e8614f22288938f3205349be3ccdb16da08c47175e8934a6ebec47c,4a81eb093fe1ad8cc8e83091cbadba8764601a41d38b55be79fe175aa793e580,results/graph_N10_seed18.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,10,11,26,19,True,26.455678102552362,compatibility alias of W_upper,26.45567810255236,0x1.a74a751f3f739p+4,238291564088977193,9007199254740992,26.455678102552362,0x1.a74a751f3f73ap+4,3723305688890269,140737488355328,10,328363556636387113,9007199254740992,5130680572443549,140737488355328,36.45567810255236,0x1.23a53a8f9fb9dp+5,5130680572443549,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,26.455678102552362,238291564088977193,9007199254740992,"max(W_upper, Lambda_I)",0.0206446134363116,21.59995656890225,21.57931195546594,21.59995656890225,1.6893809301143314,142,7.5005862696351215,7.786963725140923,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.04621692693890189,0.6667082949766181,0.04621692693890189,0.6667082949766181,0.06467661691542288,0.18407960199004975,0.13432835820895522,0.06467661691542288,0.18407960199004975,189,189,189,147,147,0.0,1.0,0.0,0,0.0,1.0,0.004621692693871596,0.004621692693871596,0.004621692693871596,True,0.02559984200755064,0.02559984200755064,0.5024875621890548,0.9353233830845771,0.06467661691542288,0.5024875621890548,0.9353233830845771,0.06467661691542288,39167,False,False,,,,,,,,,,,,,8.119724988937378,8.119724988937378,0.0,,2,Erdos-Renyi,0.5,19,1,PCG64,1736251615e9083767277e7290542fc32d6fec4bb20583e52f38e6a2817f62a1,40dd28604f443788b11e40219276e34d4c3672825318741411af4fdbcf9dd751,results/graph_N10_seed19.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,12,13,38,0,True,41.574414848301636,compatibility alias of W_upper,41.574414848301636,0x1.4c9866cfde56bp+5,93617259609478825,2251799813685248,41.574414848301636,0x1.4c9866cfde56bp+5,5851078725592427,140737488355328,12,120638857373701801,2251799813685248,7539928585856363,140737488355328,53.574414848301636,0x1.ac9866cfde56bp+5,7539928585856363,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,41.574414848301636,93617259609478825,2251799813685248,"max(W_upper, Lambda_I)",3.0812260069273636,35.63718956987351,32.55596356294615,35.63718956987351,1.6456098663680108,142,10.93662173115796,11.531529764546544,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.08244390790143719,0.5024196426053583,0.08244390790143719,0.5024196426053583,0.05472636815920398,0.17412935323383086,0.08955223880597014,0.05472636815920398,0.17412935323383086,214,214,214,216,216,0.0,1.0,0.0,0,0.0,1.0,0.00824439079012955,0.00824439079012955,0.00824439079012955,True,0.04857060364891352,0.04857060364891352,0.6169154228855721,0.9701492537313433,0.029850746268656716,0.6169154228855721,0.9701492537313433,0.029850746268656716,54032,False,False,,,,,,,,,,,,,46.4947624206543,46.4947624206543,0.0,,2,Erdos-Renyi,0.5,0,1,PCG64,7c0846297a5e69f1d552cb6d85b5f754af25c83014b69652b0016e1fbb2e94e5,e260949ede40cfa32de7bbc5642a68ce228f7a5b9540ec650667b3d16db29aa6,results/graph_N12_seed0.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,12,13,37,1,True,38.269825300979,compatibility alias of W_upper,38.269825300979,0x1.32289a2adab49p+5,21543996370627875,562949953421312,38.269825300979,0x1.32289a2adab49p+5,5385999092656969,140737488355328,12,28299395811683619,562949953421312,7074848952920905,140737488355328,50.269825300979,0x1.92289a2adab49p+5,7074848952920905,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,38.269825300979,21543996370627875,562949953421312,"max(W_upper, Lambda_I)",2.493277022562021,32.414032855193874,29.92075583263185,32.414032855193874,1.6800987776570226,132,10.843509214100479,10.973004408920906,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.05891935065164944,0.7338285217729613,0.05891935065164944,0.7338285217729613,0.04477611940298507,0.11442786069651742,0.0945273631840796,0.04477611940298507,0.11442786069651742,334,334,334,203,203,0.0,1.0,0.0,0,0.0,1.0,0.005891935048568241,0.005891935048568241,0.005891935048568241,True,0.03597549586479255,0.03597549586479255,0.43283582089552236,0.8407960199004975,0.15920398009950248,0.43283582089552236,0.8407960199004975,0.15920398009950248,73597,False,False,,,,,,,,,,,,,60.67325782775879,60.67325782775879,0.0,,2,Erdos-Renyi,0.5,1,1,PCG64,95744a7b1afd8c7e29edf09e8e0b6d54bd17195be78b3a8e2958d3a35e6116e8,8b8d33da986a92821e802cd7596c622681b006ce1451e3592db8323621e1c940,results/graph_N12_seed1.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,12,13,41,2,True,40.79746118261442,compatibility alias of W_upper,40.79746118261441,0x1.4661335419446p+5,183735430979684549,4503599627370496,40.79746118261442,0x1.4661335419447p+5,5741732218115143,140737488355328,12,237778626508130501,4503599627370496,7430582078379079,140737488355328,52.79746118261442,0x1.a661335419447p+5,7430582078379079,140737488355328,least binary64 >= exact_binary64(W_upper) + Lambda_I,40.79746118261442,183735430979684549,4503599627370496,"max(W_upper, Lambda_I)",4.006911711083496,34.88300670005431,30.876094988970813,34.88300670005431,1.7099785838032333,142,12.474075830493913,12.699539139344331,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.08128361246843063,0.6126722715186129,0.08128361246843063,0.6126722715186129,0.04477611940298507,0.12437810945273632,0.08955223880597014,0.04477611940298507,0.12437810945273632,263,263,263,213,213,0.0,1.0,0.0,0,0.0,1.0,0.00812836124682477,0.00812836124682477,0.00812836124682477,True,0.046735602702242696,0.046735602702242696,0.43283582089552236,0.9751243781094527,0.024875621890547265,0.43283582089552236,0.9751243781094527,0.024875621890547265,75512,False,False,,,,,,,,,,,,,63.418241024017334,63.418241024017334,0.0,,2,Erdos-Renyi,0.5,2,1,PCG64,5a21dca8a1db1c01d2ff41f4af9a39d24bd1288b479d16f9c1ee3f0912e4741f,0ece469e579a631607eb3b2851f359950372ff6dcdbbd91f20b20377d51ae604,results/graph_N12_seed2.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
4,12,13,40,3,True,41.248414992306735,compatibility alias of W_upper,41.24841499230673,0x1.49fcc0ffde591p+5,371532692777952349,9007199254740992,41.248414992306735,0x1.49fcc0ffde592p+5,2902599162327753,70368744177664,12,479619083834844253,9007199254740992,3747024092459721,70368744177664,53.248414992306735,0x1.a9fcc0ffde592p+5,3747024092459721,70368744177664,least binary64 >= exact_binary64(W_upper) + Lambda_I,41.248414992306735,371532692777952349,9007199254740992,"max(W_upper, Lambda_I)",4.073659253127436,35.33071034372953,31.257051090602094,35.33071034372953,1.7035648960600982,142,12.651263581290712,12.716906131790738,0.25,0.9,1e-06,exponential_mark_and_probe,0.001,0.05,0.0655029827785043,0.9952357167938812,0.0655029827785043,0.9952357167938812,0.04477611940298507,0.09950248756218906,0.08955223880597014,0.04477611940298507,0.09950248756218906,266,266,266,214,214,0.0,1.0,0.0,0,0.0,1.0,0.006550298277843911,0.006550298277843911,0.006550298277843911,True,0.04404832605007986,0.04404832605007986,0.42786069651741293,0.9701492537313433,0.029850746268656716,0.42786069651741293,0.9701492537313433,0.029850746268656716,73105,False,False,,,,,,,,,,,,,60.86024570465088,60.86024570465088,0.0,,2,Erdos-Renyi,0.5,3,1,PCG64,9a69bce63eec78cce53c034f006a31b6c5451ab237eecc8ee9208c030812f55d,e13287097359069588a3f31db11fb97069998e3c4ac09e36966580d53d459189,results/graph_N12_seed3.json,60ec3ad30931968819e5d02e590a47bcc02d2663,a6cade752c8530480b3741b86a17762b16f83f42c3eb3e5951321a19af1c0b47,addb3bac26421d3de0d2bf7858e599a4b9187e5a902564dec63be983816442b7,results/graph_instances.jsonl,0325f5fcc2ea08ef2e3719af0d5210410a8f886abac26c005f0f18f0361bc4d8,40
